feature_set,test_season,games,accuracy,log_loss,brier
team_only,2025,2428,0.5597199341021417,0.6810981661047675,0.24406753806564516
team_plus_opponent_adjusted,2025,2428,0.5481878088962109,0.6819089462917803,0.24448334081236275
team_plus_starter,2025,2428,0.5539538714991763,0.6827452469061243,0.24486443003806221
team_plus_starter_opponent_adjusted,2025,2428,0.5490115321252059,0.6833617350012163,0.24516105274521222
opponent_adjusted_only,2025,2428,0.5457166392092258,0.6851241010682306,0.2460685518849993
