game_pk,date,season,home_team,away_team,home_win_pct,away_win_pct,win_pct_diff,home_rpg,away_rpg,rpg_diff,home_rapg,away_rapg,rapg_diff,home_run_diff_pg,away_run_diff_pg,run_diff_per_game_diff,home_recent_win_pct,away_recent_win_pct,recent_win_pct_diff,home_recent_rpg,away_recent_rpg,recent_rpg_diff,home_recent_rapg,away_recent_rapg,recent_rapg_diff,home_field,home_win,home_win_prob,predicted_home_win,correct,prob_bucket
778559,2025-03-27,2025,HOU,NYM,0.5510835913312694,0.5061728395061729,0.04491075182509652,4.851393188854489,4.583333333333333,0.2680598555211562,4.170278637770898,4.401234567901234,0.2309559301303361,0.6811145510835912,0.1820987654320989,0.4990157856514923,0.6,0.5,0.09999999999999998,4.5,3.8,0.7000000000000002,4.7,5.1,0.39999999999999947,1,1,0.5500647083652799,1,1,55-60%
778561,2025-03-27,2025,CIN,SF,0.49074074074074076,0.49074074074074076,0.0,4.574074074074074,4.219135802469136,0.3549382716049383,4.675925925925926,4.3765432098765435,-0.29938271604938205,-0.1018518518518512,-0.15740740740740744,0.055555555555556246,0.3,0.6,-0.3,2.5,4.5,-2.0,4.3,3.4,-0.8999999999999999,1,0,0.5067917439288228,1,0,50-55%
778562,2025-03-27,2025,MIA,PIT,0.4506172839506173,0.4691358024691358,-0.01851851851851849,4.021604938271605,4.188271604938271,-0.16666666666666607,4.827160493827161,4.719135802469136,-0.1080246913580245,-0.8055555555555554,-0.5308641975308648,-0.2746913580246906,0.6,0.5,0.09999999999999998,5.5,3.2,2.3,5.6,4.2,-1.3999999999999995,1,1,0.536698391558402,1,1,50-55%
778518,2025-03-28,2025,HOU,NYM,0.5524691358024691,0.5046153846153846,0.04785375118708457,4.845679012345679,4.572307692307692,0.27337132003798637,4.160493827160494,4.396923076923077,0.23642924976258328,0.6851851851851851,0.17538461538461547,0.5098005698005696,0.7,0.4,0.29999999999999993,4.8,2.9,1.9,4.4,4.8,0.39999999999999947,1,0,0.5596067280643614,1,0,55-60%
778541,2025-03-28,2025,SEA,ATH,0.5353846153846153,0.36615384615384616,0.16923076923076918,4.424615384615384,3.7846153846153845,0.6399999999999997,3.9015384615384616,5.206153846153846,1.3046153846153845,0.5230769230769226,-1.4215384615384616,1.9446153846153842,0.8,0.2,0.6000000000000001,5.7,2.7,3.0,3.0,5.1,2.0999999999999996,1,0,0.6427248659599574,1,0,60-65%
778542,2025-03-28,2025,SD,ATL,0.5415384615384615,0.5938461538461538,-0.05230769230769228,4.673846153846154,5.092307692307692,-0.4184615384615382,4.064615384615385,4.092307692307692,0.02769230769230724,0.609230769230769,1.0,-0.390769230769231,0.7,0.6,0.09999999999999998,4.1,4.0,0.09999999999999964,3.7,3.1,-0.6000000000000001,1,1,0.48942969986675944,0,0,<50%
778543,2025-03-28,2025,AZ,CHC,0.5323076923076923,0.5138461538461538,0.018461538461538418,5.04,4.815384615384615,0.22461538461538488,4.796923076923077,4.3015384615384615,-0.49538461538461576,0.24307692307692275,0.5138461538461536,-0.2707692307692309,0.4,0.6,-0.19999999999999996,5.2,4.1,1.1000000000000005,5.5,3.4,-2.1,1,1,0.5361197354085674,1,1,50-55%
778544,2025-03-28,2025,LAD,DET,0.6123076923076923,0.5046153846153846,0.10769230769230775,5.3938461538461535,4.144615384615385,1.2492307692307687,4.273846153846153,4.2676923076923075,-0.006153846153845954,1.12,-0.12307692307692264,1.2430769230769227,0.8,0.6,0.20000000000000007,5.9,3.7,2.2,3.5,3.8,0.2999999999999998,1,1,0.5725979926109525,1,1,55-60%
778548,2025-03-28,2025,MIA,PIT,0.4523076923076923,0.4676923076923077,-0.015384615384615385,4.024615384615385,4.187692307692307,-0.16307692307692268,4.8246153846153845,4.72,-0.10461538461538478,-0.7999999999999998,-0.5323076923076924,-0.26769230769230745,0.7,0.4,0.29999999999999993,5.6,3.3,2.3,4.0,4.5,0.5,1,0,0.5267441787706161,1,0,50-55%
778549,2025-03-28,2025,TOR,BAL,0.5015384615384615,0.5938461538461538,-0.09230769230769231,4.366153846153846,4.938461538461539,-0.5723076923076924,4.387692307692308,4.243076923076923,-0.1446153846153848,-0.021538461538461284,0.6953846153846159,-0.7169230769230772,0.1,0.7,-0.6,2.6,6.3,-3.6999999999999997,5.7,3.9,-1.8000000000000003,1,1,0.46758369432356095,0,0,<50%
778550,2025-03-28,2025,TEX,BOS,0.5169230769230769,0.49230769230769234,0.024615384615384595,4.818461538461539,4.701538461538462,0.11692307692307669,4.489230769230769,4.6923076923076925,0.2030769230769236,0.32923076923076966,0.009230769230769376,0.3200000000000003,0.5,0.6,-0.09999999999999998,4.7,4.1,0.6000000000000005,4.5,3.2,-1.2999999999999998,1,1,0.5498221488912169,1,1,50-55%
778560,2025-03-28,2025,TB,COL,0.5524691358024691,0.37037037037037035,0.1820987654320988,4.518518518518518,4.330246913580247,0.18827160493827133,4.098765432098766,5.820987654320987,1.7222222222222214,0.4197530864197523,-1.4907407407407405,1.9104938271604928,0.6,0.2,0.39999999999999997,2.5,4.1,-1.5999999999999996,2.4,7.0,4.6,1,1,0.6118664523321496,1,1,60-65%
778520,2025-03-29,2025,SD,ATL,0.5429447852760736,0.5920245398773006,-0.049079754601227044,4.671779141104294,5.085889570552148,-0.41411042944785326,4.061349693251533,4.0920245398773005,0.030674846625767138,0.610429447852761,0.9938650306748471,-0.3834355828220861,0.7,0.6,0.09999999999999998,4.2,4.0,0.20000000000000018,3.8,3.1,-0.6999999999999997,1,1,0.49186338135387747,0,0,<50%
778521,2025-03-29,2025,SEA,ATH,0.5337423312883436,0.36809815950920244,0.16564417177914115,4.411042944785276,3.794478527607362,0.6165644171779139,3.911042944785276,5.190184049079755,1.279141104294479,0.5,-1.3957055214723928,1.8957055214723928,0.7,0.3,0.39999999999999997,4.9,3.2,1.7000000000000002,3.5,4.7,1.2000000000000002,1,0,0.632550708841056,1,0,60-65%
778528,2025-03-29,2025,STL,MIN,0.47692307692307695,0.52,-0.04307692307692307,4.295384615384616,4.686153846153847,-0.390769230769231,4.772307692307693,4.304615384615385,-0.46769230769230763,-0.476923076923077,0.3815384615384616,-0.8584615384615386,0.7,0.2,0.49999999999999994,5.1,3.2,1.8999999999999995,3.9,6.1,2.1999999999999997,1,1,0.4930384365314761,0,0,<50%
778529,2025-03-29,2025,KC,CLE,0.4369230769230769,0.5216049382716049,-0.08468186134852801,4.3538461538461535,4.25,0.10384615384615348,4.6461538461538465,4.080246913580247,-0.5659069325735997,-0.29230769230769305,0.16975308641975317,-0.4620607787274462,0.4,0.6,-0.19999999999999996,2.1,4.2,-2.1,3.1,3.1,0.0,1,1,0.4593818884756279,0,0,<50%
778530,2025-03-29,2025,HOU,NYM,0.5507692307692308,0.5061349693251533,0.04463426144407745,4.833846153846154,4.567484662576687,0.26636149126946673,4.156923076923077,4.386503067484663,0.22957999056158584,0.6769230769230772,0.1809815950920246,0.4959414818310526,0.6,0.5,0.09999999999999998,4.6,3.0,1.5999999999999996,4.6,3.7,-0.8999999999999995,1,1,0.5645709850136835,1,1,55-60%
778531,2025-03-29,2025,TEX,BOS,0.5184049079754601,0.49079754601226994,0.02760736196319019,4.815950920245399,4.690184049079755,0.1257668711656441,4.478527607361963,4.690184049079755,0.21165644171779174,0.33742331288343586,0.0,0.33742331288343586,0.6,0.6,0.0,4.9,4.0,0.9000000000000004,3.8,3.2,-0.5999999999999996,1,1,0.5461925247323404,1,1,50-55%
778532,2025-03-29,2025,AZ,CHC,0.5337423312883436,0.5122699386503068,0.021472392638036797,5.049079754601227,4.803680981595092,0.24539877300613444,4.785276073619632,4.3128834355828225,-0.4723926380368093,0.2638036809815949,0.49079754601226977,-0.22699386503067487,0.4,0.5,-0.09999999999999998,5.3,3.9,1.4,5.2,4.1,-1.1000000000000005,1,0,0.5415464954386364,1,0,50-55%
778533,2025-03-29,2025,LAD,DET,0.6134969325153374,0.5030674846625767,0.11042944785276076,5.401840490797546,4.147239263803681,1.2546012269938647,4.276073619631902,4.279141104294479,0.0030674846625773355,1.1257668711656441,-0.1319018404907979,1.257668711656442,0.8,0.6,0.20000000000000007,6.1,4.1,2.0,3.6,3.9,0.2999999999999998,1,1,0.5698566832642483,1,1,55-60%
778534,2025-03-29,2025,CWS,LAA,0.3169230769230769,0.41846153846153844,-0.10153846153846152,3.556923076923077,4.230769230769231,-0.6738461538461538,5.092307692307692,5.027692307692308,-0.06461538461538385,-1.535384615384615,-0.7969230769230773,-0.7384615384615376,0.6,0.1,0.5,4.2,3.6,0.6000000000000001,2.8,7.1,4.3,1,0,0.4795794624622227,0,1,<50%
778535,2025-03-29,2025,WSH,PHI,0.4369230769230769,0.5723076923076923,-0.13538461538461538,4.193846153846154,4.883076923076923,-0.6892307692307691,4.972307692307692,4.273846153846153,-0.6984615384615385,-0.7784615384615376,0.6092307692307699,-1.3876923076923076,0.3,0.5,-0.2,3.1,5.2,-2.1,3.7,4.9,1.2000000000000002,1,0,0.4350165366098181,0,1,<50%
778536,2025-03-29,2025,TOR,BAL,0.5030674846625767,0.5920245398773006,-0.08895705521472397,4.377300613496932,4.929447852760736,-0.552147239263804,4.380368098159509,4.254601226993865,-0.1257668711656441,-0.0030674846625764474,0.6748466257668717,-0.6779141104294482,0.2,0.6,-0.39999999999999997,3.4,5.8,-2.4,5.8,4.6,-1.2000000000000002,1,0,0.47817339658377594,0,1,<50%
778537,2025-03-29,2025,TB,COL,0.5538461538461539,0.36923076923076925,0.18461538461538463,4.513846153846154,4.323076923076923,0.1907692307692308,4.092307692307692,5.812307692307693,1.7200000000000006,0.42153846153846164,-1.4892307692307698,1.9107692307692314,0.6,0.2,0.39999999999999997,2.6,3.9,-1.2999999999999998,2.6,6.4,3.8000000000000003,1,0,0.61695238704867,1,0,60-65%
778538,2025-03-29,2025,NYY,MIL,0.5446153846153846,0.5692307692307692,-0.024615384615384595,4.590769230769231,4.636923076923077,-0.04615384615384599,4.2092307692307696,3.9753846153846153,-0.23384615384615426,0.3815384615384616,0.6615384615384619,-0.28000000000000025,0.6,0.5,0.09999999999999998,5.7,4.3,1.4000000000000004,4.0,4.0,0.0,1,1,0.5154429728858041,1,1,50-55%
778539,2025-03-29,2025,MIA,PIT,0.450920245398773,0.46932515337423314,-0.018404907975460127,4.021472392638037,4.1871165644171775,-0.1656441717791406,4.822085889570552,4.714723926380368,-0.10736196319018365,-0.8006134969325149,-0.5276073619631907,-0.27300613496932424,0.6,0.5,0.09999999999999998,5.5,3.4,2.1,4.1,4.0,-0.09999999999999964,1,1,0.5334147497793438,1,1,50-55%
778540,2025-03-29,2025,CIN,SF,0.48923076923076925,0.49230769230769234,-0.003076923076923088,4.572307692307692,4.224615384615385,0.3476923076923075,4.68,4.375384615384616,-0.30461538461538407,-0.10769230769230731,-0.15076923076923077,0.04307692307692346,0.3,0.7,-0.39999999999999997,2.8,4.8,-2.0,4.2,3.3,-0.9000000000000004,1,1,0.5060250596327643,1,1,50-55%
778510,2025-03-30,2025,KC,CLE,0.4386503067484663,0.52,-0.08134969325153374,4.352760736196319,4.246153846153846,0.10660689004247281,4.641104294478527,4.08,-0.5611042944785272,-0.28834355828220826,0.1661538461538461,-0.45449740443605435,0.5,0.5,0.0,2.4,4.0,-1.6,3.2,3.1,-0.10000000000000009,1,0,0.4572989286606582,0,1,<50%
778513,2025-03-30,2025,SEA,ATH,0.5321100917431193,0.37003058103975534,0.16207951070336396,4.4036697247706424,3.7951070336391437,0.6085626911314987,3.91131498470948,5.180428134556575,1.2691131498470947,0.4923547400611623,-1.385321100917431,1.8776758409785934,0.6,0.4,0.19999999999999996,4.3,3.6,0.6999999999999997,3.5,3.9,0.3999999999999999,1,1,0.6272071603859202,1,1,60-65%
778514,2025-03-30,2025,SD,ATL,0.5443425076452599,0.5902140672782875,-0.04587155963302758,4.660550458715596,5.0703363914373085,-0.4097859327217126,4.048929663608563,4.08256880733945,0.03363914373088672,0.6116207951070329,0.9877675840978588,-0.3761467889908259,0.7,0.5,0.19999999999999996,3.7,3.4,0.30000000000000027,3.6,3.0,-0.6000000000000001,1,1,0.49485457841941893,0,0,<50%
778515,2025-03-30,2025,AZ,CHC,0.5321100917431193,0.5137614678899083,0.01834862385321101,5.042813455657492,4.801223241590214,0.2415902140672781,4.782874617737003,4.308868501529052,-0.47400611620795097,0.25993883792048855,0.4923547400611614,-0.23241590214067287,0.3,0.6,-0.3,5.1,4.2,0.8999999999999995,5.6,3.9,-1.6999999999999997,1,1,0.5434913793070493,1,1,50-55%
778516,2025-03-30,2025,TEX,BOS,0.5198776758409785,0.4892966360856269,0.030581039755351647,4.813455657492355,4.685015290519877,0.12844036697247763,4.474006116207951,4.6880733944954125,0.21406727828746153,0.3394495412844041,-0.003058103975535076,0.34250764525993915,0.7,0.5,0.19999999999999996,4.9,3.5,1.4000000000000004,3.3,3.5,0.20000000000000018,1,1,0.5448591463069513,1,1,50-55%
778517,2025-03-30,2025,STL,MIN,0.4785276073619632,0.5184049079754601,-0.039877300613496924,4.2975460122699385,4.674846625766871,-0.37730061349693234,4.7607361963190185,4.306748466257669,-0.45398773006134974,-0.46319018404907997,0.3680981595092021,-0.8312883435582821,0.8,0.1,0.7000000000000001,5.5,2.9,2.6,3.5,6.4,2.9000000000000004,1,1,0.49447134916125723,0,0,<50%
778519,2025-03-30,2025,MIA,PIT,0.4525993883792049,0.46788990825688076,-0.015290519877675879,4.0244648318042815,4.186544342507645,-0.16207951070336346,4.819571865443425,4.715596330275229,-0.10397553516819613,-0.7951070336391437,-0.5290519877675841,-0.2660550458715596,0.7,0.5,0.19999999999999996,5.8,3.7,2.0999999999999996,3.9,3.8,-0.10000000000000009,1,1,0.5241527740200159,1,1,50-55%
778522,2025-03-30,2025,CIN,SF,0.49079754601226994,0.49079754601226994,0.0,4.567484662576687,4.217791411042945,0.34969325153374253,4.671779141104294,4.371165644171779,-0.30061349693251493,-0.1042944785276072,-0.1533742331288348,0.0490797546012276,0.4,0.6,-0.19999999999999996,2.8,4.8,-2.0,2.9,3.5,0.6000000000000001,1,0,0.4963382679185775,0,1,<50%
778523,2025-03-30,2025,NYY,MIL,0.5460122699386503,0.5674846625766872,-0.021472392638036908,4.638036809815951,4.6503067484662575,-0.012269938650306678,4.223926380368098,4.024539877300613,-0.19938650306748507,0.41411042944785237,0.6257668711656441,-0.21165644171779174,0.6,0.5,0.09999999999999998,7.3,4.8,2.5,4.7,5.3,0.5999999999999996,1,1,0.5316160099543745,1,1,50-55%
778524,2025-03-30,2025,TB,COL,0.5521472392638037,0.37116564417177916,0.18098159509202455,4.5030674846625764,4.315950920245399,0.1871165644171775,4.085889570552148,5.7975460122699385,1.7116564417177909,0.4171779141104288,-1.4815950920245395,1.8987730061349684,0.5,0.3,0.2,2.6,3.7,-1.1,2.8,5.9,3.1000000000000005,1,1,0.6288852020885516,1,1,60-65%
778525,2025-03-30,2025,TOR,BAL,0.5015290519877675,0.5932721712538226,-0.09174311926605505,4.379204892966361,4.941896024464832,-0.5626911314984708,4.394495412844036,4.256880733944954,-0.13761467889908197,-0.01529051987767538,0.6850152905198774,-0.7003058103975528,0.2,0.7,-0.49999999999999994,3.7,6.3,-2.5999999999999996,6.4,4.5,-1.9000000000000004,1,1,0.4738017651575067,0,0,<50%
778526,2025-03-30,2025,WSH,PHI,0.43558282208588955,0.5736196319018405,-0.13803680981595096,4.199386503067485,4.901840490797546,-0.7024539877300606,4.99079754601227,4.279141104294479,-0.7116564417177909,-0.7914110429447847,0.6226993865030668,-1.4141104294478515,0.3,0.5,-0.2,3.6,5.1,-1.4999999999999996,4.5,5.3,0.7999999999999998,1,1,0.44198115703404467,0,0,<50%
778527,2025-03-30,2025,CWS,LAA,0.3159509202453988,0.42024539877300615,-0.10429447852760737,3.5460122699386503,4.220858895705521,-0.6748466257668708,5.079754601226994,5.012269938650307,-0.06748466257668717,-1.5337423312883436,-0.7914110429447856,-0.742331288343558,0.6,0.2,0.39999999999999997,4.0,3.0,1.0,2.6,6.2,3.6,1,0,0.4874050974613932,0,1,<50%
778496,2025-03-31,2025,SEA,DET,0.5335365853658537,0.5015290519877675,0.03200753337808615,4.396341463414634,4.143730886850153,0.25261057656448127,3.902439024390244,4.287461773700306,0.3850227493100622,0.49390243902439046,-0.143730886850153,0.6376333258745435,0.7,0.5,0.19999999999999996,4.0,3.8,0.20000000000000018,3.0,4.2,1.2000000000000002,1,0,0.5367624670015838,1,0,50-55%
778499,2025-03-31,2025,SD,CLE,0.5457317073170732,0.5214723926380368,0.024259314679036414,4.661585365853658,4.251533742331288,0.4100516235223699,4.036585365853658,4.07361963190184,0.03703426604818194,0.625,0.17791411042944816,0.44708588957055184,0.7,0.5,0.19999999999999996,3.8,4.3,-0.5,3.4,3.1,-0.2999999999999998,1,1,0.5107213322470802,1,1,50-55%
778500,2025-03-31,2025,LAD,ATL,0.6146788990825688,0.5884146341463414,0.026264264936227355,5.4067278287461775,5.054878048780488,0.3518497799656899,4.27217125382263,4.085365853658536,-0.18680540016409353,1.1345565749235478,0.9695121951219514,0.16504437980159636,0.9,0.4,0.5,6.5,2.9,3.6,3.3,3.1,-0.19999999999999973,1,1,0.541363487850011,1,1,50-55%
778501,2025-03-31,2025,ATH,CHC,0.36890243902439024,0.5121951219512195,-0.14329268292682928,3.7865853658536586,4.804878048780488,-1.018292682926829,5.170731707317073,4.326219512195122,-0.8445121951219514,-1.3841463414634148,0.4786585365853657,-1.8628048780487805,0.4,0.5,-0.09999999999999998,3.3,4.3,-1.0,3.4,4.9,1.5000000000000004,1,0,0.43110470120051536,0,1,<50%
778502,2025-03-31,2025,PHI,COL,0.5718654434250765,0.37003058103975534,0.20183486238532117,4.889908256880734,4.314984709480123,0.5749235474006111,4.281345565749236,5.798165137614679,1.516819571865443,0.6085626911314979,-1.4831804281345562,2.091743119266054,0.5,0.2,0.3,4.9,3.5,1.4000000000000004,5.2,6.2,1.0,1,1,0.6616452676975876,1,1,65-70%
778503,2025-03-31,2025,STL,LAA,0.4801223241590214,0.42201834862385323,0.05810397553516816,4.3119266055045875,4.217125382262997,0.0948012232415909,4.752293577981652,5.003058103975535,0.2507645259938833,-0.44036697247706424,-0.7859327217125385,0.34556574923547423,0.8,0.3,0.5,5.8,2.9,2.9,3.2,5.4,2.2,1,0,0.5636740885493805,1,0,55-60%
778504,2025-03-31,2025,MIL,KC,0.5657492354740061,0.43730886850152906,0.12844036697247707,4.6452599388379205,4.345565749235474,0.2996941896024463,4.048929663608563,4.6452599388379205,0.5963302752293576,0.5963302752293576,-0.2996941896024463,0.8960244648318039,0.5,0.5,0.0,5.1,2.6,2.4999999999999996,6.0,2.9,-3.1,1,0,0.6242326754080599,1,0,60-65%
778505,2025-03-31,2025,HOU,SF,0.5521472392638037,0.4923547400611621,0.059792499202641625,4.825153374233129,4.223241590214068,0.6019117840190615,4.147239263803681,4.36697247706422,0.21973321326053874,0.6779141104294482,-0.14373088685015212,0.8216449972796003,0.6,0.6,0.0,3.9,4.5,-0.6000000000000001,4.0,3.8,-0.20000000000000018,1,0,0.5392843120218399,1,0,50-55%
778506,2025-03-31,2025,CWS,MIN,0.3149847094801223,0.5168195718654435,-0.20183486238532117,3.541284403669725,4.666666666666667,-1.125382262996942,5.073394495412844,4.321100917431193,-0.7522935779816509,-1.5321100917431187,0.34556574923547423,-1.877675840978593,0.6,0.1,0.5,4.0,3.0,1.0,2.3,6.5,4.2,1,1,0.4251077202786711,0,0,<50%
778507,2025-03-31,2025,TOR,WSH,0.5030487804878049,0.43730886850152906,0.06573991198627582,4.375,4.201834862385321,0.17316513761467878,4.384146341463414,4.978593272171254,0.5944469307078393,-0.00914634146341431,-0.7767584097859324,0.767612068322518,0.3,0.3,0.0,3.7,3.6,0.10000000000000009,6.1,4.5,-1.5999999999999996,1,1,0.5871884688286608,1,1,55-60%
778508,2025-03-31,2025,TB,PIT,0.5535168195718655,0.46646341463414637,0.08705340493771913,4.507645259938838,4.179878048780488,0.32776721115835006,4.085626911314985,4.710365853658536,0.6247389423435514,0.4220183486238529,-0.5304878048780486,0.9525061535019015,0.5,0.4,0.09999999999999998,2.9,3.7,-0.8000000000000003,3.0,4.1,1.0999999999999996,1,1,0.5667138473764988,1,1,55-60%
778509,2025-03-31,2025,MIA,NYM,0.45426829268292684,0.5045871559633027,-0.05031886328037588,4.021341463414634,4.556574923547401,-0.5352334601327664,4.810975609756097,4.379204892966361,-0.4317707167897362,-0.7896341463414629,0.17737003058103973,-0.9670041769225026,0.8,0.4,0.4,5.7,2.5,3.2,3.6,3.6,0.0,1,0,0.5040814726905996,1,0,50-55%
778511,2025-03-31,2025,CIN,TEX,0.4892966360856269,0.5213414634146342,-0.032044827329007264,4.562691131498471,4.807926829268292,-0.24523569776982157,4.675840978593272,4.466463414634147,-0.20937756395912555,-0.11314984709480136,0.34146341463414576,-0.4546132617289471,0.3,0.7,-0.39999999999999997,2.3,4.6,-2.3,3.2,3.0,-0.20000000000000018,1,1,0.4912141872614406,0,0,<50%
778512,2025-03-31,2025,BAL,BOS,0.5914634146341463,0.4878048780487805,0.10365853658536583,4.929878048780488,4.676829268292683,0.25304878048780477,4.253048780487805,4.682926829268292,0.42987804878048763,0.6768292682926829,-0.0060975609756095395,0.6829268292682924,0.7,0.4,0.29999999999999993,6.1,2.8,3.3,4.4,3.5,-0.9000000000000004,1,1,0.6012137589945986,1,1,60-65%
778485,2025-04-01,2025,SD,CLE,0.547112462006079,0.5198776758409785,0.027234786165100444,4.668693009118541,4.244648318042813,0.4240446910757276,4.0303951367781155,4.08256880733945,0.05217367056133426,0.6382978723404253,0.16207951070336346,0.4762183616370619,0.7,0.4,0.29999999999999993,4.1,4.0,0.09999999999999964,3.4,3.7,0.30000000000000027,1,1,0.5201649596483028,1,1,50-55%
778486,2025-04-01,2025,SEA,DET,0.5319148936170213,0.5030487804878049,0.028866113129216386,4.401215805471125,4.158536585365853,0.24267922010527165,3.917933130699088,4.2926829268292686,0.37474979613018045,0.4832826747720369,-0.1341463414634152,0.6174290162354521,0.6,0.5,0.09999999999999998,4.0,4.3,-0.2999999999999998,3.8,4.5,0.7000000000000002,1,0,0.5362936702306017,1,0,50-55%
778487,2025-04-01,2025,LAD,ATL,0.6158536585365854,0.5866261398176292,0.029227518718956125,5.408536585365853,5.042553191489362,0.36598339387649137,4.262195121951219,4.091185410334346,-0.17100971161687273,1.1463414634146343,0.9513677811550156,0.19497368225961864,0.9,0.3,0.6000000000000001,6.5,2.5,4.0,2.9,3.6,0.7000000000000002,1,1,0.5483677773494704,1,1,50-55%
778488,2025-04-01,2025,MIL,KC,0.5640243902439024,0.43902439024390244,0.12499999999999994,4.634146341463414,4.365853658536586,0.2682926829268286,4.070121951219512,4.634146341463414,0.5640243902439019,0.5640243902439019,-0.2682926829268286,0.8323170731707306,0.4,0.6,-0.19999999999999996,4.2,3.7,0.5,6.2,2.8,-3.4000000000000004,1,1,0.6025686248263988,1,1,60-65%
