feature_set,test_season,games,accuracy,log_loss,brier
team_only,2025,2428,0.5597199341021417,0.6810981661047675,0.24406753806564516
team_plus_lineup,2025,2428,0.5444810543657331,0.6818206317033727,0.24447282339130055
team_plus_starter,2025,2428,0.5539538714991763,0.6827452469061243,0.24486443003806221
team_plus_starter_lineup,2025,2428,0.549835255354201,0.6835720891726897,0.2453385388036765
lineup_only,2025,2428,0.5453047775947282,0.686981529285005,0.24694396257413445
